string,log_prob,count
"fand(fand(True,sametexture(d)),fand(fand(fand(fand(isshape(obj_2(d),fdiamond()),isshape(obj_2(d),fsquare())),fand(sametexture(d),True)),sameshape(d)),sameshape(d)))",-33.74219680950291,1
"fand(fand(fand(True,fand(fand(fand(isshape(obj_1(d),ftriangle()),fand(True,True)),isshape(obj_1(d),ftriangle())),sametexture(d))),True),sameshape(d))",-33.74219680950291,1
"fand(True,fand(True,fand(isshape(obj_2(d),ftriangle()),fand(True,fand(fand(fand(True,True),True),istexture(obj_2(d),fdots()))))))",-33.742196809502914,1
"fand(fand(fand(fand(fand(fand(fnot(sametexture(d)),sametexture(d)),sameshape(d)),True),True),fnot(fand(True,fnot(True)))),True)",-33.742196809502914,1
"fand(fand(sametexture(d),fand(fand(fand(fand(sameshape(d),fand(fnot(sametexture(d)),True)),sameshape(d)),True),True)),fnot(fnot(sameshape(d))))",-33.742196809502914,1
"fand(fand(True,True),fand(True,fand(fand(True,sametexture(d)),fand(True,fand(istexture(obj_1(d),fcheckered()),istexture(obj_1(d),fcheckered()))))))",-33.742196809502914,1
"fnot(fnot(fand(fand(fnot(isshape(obj_2(d),fdiamond())),fand(sametexture(d),fnot(fnot(fnot(istexture(obj_2(d),fplain())))))),fnot(fand(istexture(obj_2(d),fplain()),True)))))",-33.9120958462983,1
"fand(fnot(fnot(fnot(fand(sametexture(d),fnot(isshape(obj_2(d),ftriangle())))))),fnot(fnot(fand(fand(isshape(obj_2(d),fcircle()),fnot(isshape(obj_1(d),fdiamond()))),sameshape(d)))))",-33.9120958462983,1
"fand(fnot(fnot(isshape(obj_2(d),fcircle()))),fnot(fand(istexture(obj_1(d),fstripes()),fand(fand(isshape(obj_2(d),fcircle()),fnot(isshape(obj_1(d),fdiamond()))),isshape(obj_2(d),fcircle())))))",-33.9120958462983,1
"fand(fnot(fnot(fnot(fand(fnot(sameshape(d)),sametexture(d))))),fnot(fnot(fand(isshape(obj_1(d),ftriangle()),fnot(fnot(fand(fnot(fnot(sameshape(d))),sametexture(d))))))))",-33.91209584629831,1
"fand(isshape(obj_1(d),fcircle()),fnot(fnot(fnot(fand(fnot(isshape(obj_2(d),fsquare())),fand(True,fnot(fand(fnot(True),fnot(isshape(obj_1(d),fcircle()))))))))))",-33.91209584629831,1
"fand(fand(fnot(fnot(fnot(fand(fand(fnot(istexture(obj_1(d),fstripes())),True),isshape(obj_2(d),fcircle()))))),sameshape(d)),fnot(fnot(fnot(isshape(obj_1(d),fdiamond())))))",-33.91209584629831,1
"fnot(fnot(fnot(fand(istexture(obj_2(d),fcheckered()),fnot(fand(istexture(obj_1(d),fplain()),fand(fnot(fand(fnot(sameshape(d)),fnot(isshape(obj_1(d),fsquare())))),sameshape(d))))))))",-33.91209584629831,1
"fnot(fnot(fand(fnot(fand(fnot(sametexture(d)),fand(isshape(obj_2(d),fsquare()),fand(True,fnot(isshape(obj_2(d),fsquare())))))),fnot(fnot(isshape(obj_2(d),fsquare()))))))",-33.91209584629831,1
"fand(isshape(obj_1(d),fdiamond()),fnot(fnot(fnot(fnot(fand(sametexture(d),fand(fnot(fnot(True)),fand(isshape(obj_1(d),fdiamond()),fnot(istexture(obj_2(d),fplain()))))))))))",-33.91209584629831,1
"fnot(fnot(fnot(fand(fnot(fand(fnot(fand(fnot(True),sametexture(d))),fnot(fnot(sameshape(d))))),fnot(fand(sameshape(d),fnot(istexture(obj_2(d),fdots()))))))))",-33.91209584629831,1
"fnot(fand(fand(fnot(istexture(obj_1(d),fplain())),isshape(obj_1(d),fdiamond())),fnot(fnot(fand(fnot(fnot(fnot(sameshape(d)))),fand(istexture(obj_2(d),fdots()),sametexture(d)))))))",-33.91209584629831,1
"fnot(fnot(fnot(fand(fand(sameshape(d),fnot(fnot(fand(fnot(fand(istexture(obj_2(d),fcheckered()),True)),fnot(isshape(obj_2(d),fcircle())))))),isshape(obj_2(d),fsquare())))))",-33.912095846298314,1
"fnot(fand(fand(fnot(fand(fnot(fnot(fnot(istexture(obj_1(d),fdots())))),fand(True,fnot(fnot(isshape(obj_2(d),fdiamond())))))),istexture(obj_2(d),fcheckered())),True))",-33.912095846298314,1
"fand(fand(isshape(obj_2(d),fdiamond()),fand(sameshape(d),sameshape(d))),fand(fand(fnot(True),fand(fnot(isshape(obj_2(d),ftriangle())),sametexture(d))),fnot(sametexture(d))))",-34.02987888195469,1
"fand(fnot(fand(sametexture(d),fand(fand(True,fnot(fnot(fnot(True)))),fand(fnot(fnot(sameshape(d))),fand(True,sametexture(d)))))),True)",-34.02987888195469,1
"fand(True,fand(fnot(True),fand(istexture(obj_2(d),fplain()),fnot(fand(fand(True,fnot(True)),fand(isshape(obj_1(d),fdiamond()),True))))))",-34.02987888195469,1
"fnot(fand(fnot(fand(fand(fand(istexture(obj_2(d),fstripes()),fnot(sametexture(d))),istexture(obj_1(d),fplain())),True)),fand(sametexture(d),fand(True,sameshape(d)))))",-34.02987888195469,1
"fnot(fand(fnot(fand(fand(True,fand(istexture(obj_1(d),fstripes()),fand(isshape(obj_2(d),fcircle()),sametexture(d)))),fand(sametexture(d),sametexture(d)))),fnot(True)))",-34.02987888195469,1
"fand(fand(fand(sameshape(d),fand(fand(istexture(obj_1(d),fdots()),sametexture(d)),istexture(obj_2(d),fdots()))),fand(sametexture(d),istexture(obj_2(d),fplain()))),istexture(obj_1(d),fcheckered()))",-34.02987888195469,1
"fand(fnot(fand(fand(fand(True,True),fnot(fand(fnot(fnot(sametexture(d))),fnot(fand(sameshape(d),sametexture(d)))))),fnot(sametexture(d)))),sametexture(d))",-34.02987888195469,1
"fnot(fnot(fand(istexture(obj_2(d),fcheckered()),fnot(fand(sameshape(d),fand(fand(fand(True,sametexture(d)),sametexture(d)),fand(sameshape(d),isshape(obj_1(d),fdiamond()))))))))",-34.02987888195469,1
"fand(fnot(fand(fnot(True),isshape(obj_2(d),fcircle()))),fand(fnot(sameshape(d)),fand(fand(True,fand(isshape(obj_1(d),fcircle()),True)),True)))",-34.02987888195469,1
"fnot(fand(fand(fand(sameshape(d),True),istexture(obj_1(d),fcheckered())),fand(isshape(obj_1(d),ftriangle()),fand(fnot(fnot(fand(True,True))),sameshape(d)))))",-34.02987888195469,1
"fand(fnot(fand(True,fand(fand(fand(True,fnot(istexture(obj_1(d),fstripes()))),istexture(obj_1(d),fplain())),fand(fnot(True),sametexture(d))))),sametexture(d))",-34.02987888195469,1
"fand(fnot(fnot(fnot(fand(True,sametexture(d))))),fand(fand(fand(True,fnot(sameshape(d))),True),fand(sameshape(d),fnot(fnot(sametexture(d))))))",-34.02987888195469,1
"fand(fand(sameshape(d),fand(fnot(fand(sametexture(d),sameshape(d))),sametexture(d))),fand(sameshape(d),fand(sametexture(d),fnot(fnot(fnot(fnot(fnot(sametexture(d)))))))))",-34.02987888195469,1
"fand(fand(fand(fand(fnot(True),istexture(obj_1(d),fplain())),fnot(True)),fand(fand(sametexture(d),isshape(obj_2(d),fsquare())),True)),fnot(True))",-34.02987888195469,1
"fand(fand(fnot(fand(True,fand(True,fnot(fand(sametexture(d),fnot(istexture(obj_2(d),fcheckered()))))))),fand(sametexture(d),True)),isshape(obj_1(d),fcircle()))",-34.02987888195469,1
"fand(fand(sameshape(d),fand(fand(fnot(istexture(obj_1(d),fcheckered())),fand(fnot(sameshape(d)),sameshape(d))),isshape(obj_1(d),ftriangle()))),fand(fnot(True),True))",-34.02987888195469,1
"fand(fand(istexture(obj_1(d),fdots()),True),fnot(fnot(fand(fand(True,fnot(fand(isshape(obj_2(d),fcircle()),True))),fand(True,sameshape(d))))))",-34.02987888195469,1
"fand(fand(fnot(fand(sameshape(d),fand(fand(sametexture(d),fnot(fnot(isshape(obj_1(d),fcircle())))),fand(True,True)))),isshape(obj_1(d),ftriangle())),True)",-34.02987888195469,1
"fand(True,fand(sametexture(d),fand(fnot(fand(istexture(obj_1(d),fcheckered()),fand(fand(sametexture(d),isshape(obj_1(d),ftriangle())),fnot(sameshape(d))))),fnot(True))))",-34.02987888195469,1
"fand(True,fand(fnot(True),fand(fand(fnot(True),sameshape(d)),fand(fand(fnot(fnot(fnot(sametexture(d)))),fnot(sametexture(d))),True))))",-34.02987888195469,1
"fnot(fand(fand(fnot(fand(fand(fnot(fand(sametexture(d),True)),sameshape(d)),isshape(obj_2(d),fsquare()))),sametexture(d)),fand(istexture(obj_2(d),fplain()),True)))",-34.02987888195469,1
"fand(fand(fand(fand(fand(True,sametexture(d)),isshape(obj_2(d),ftriangle())),istexture(obj_2(d),fstripes())),fand(sameshape(d),istexture(obj_2(d),fstripes()))),istexture(obj_2(d),fcheckered()))",-34.02987888195469,1
"fand(fand(fand(fand(fnot(isshape(obj_2(d),fdiamond())),fand(istexture(obj_1(d),fdots()),sameshape(d))),fnot(True)),sameshape(d)),fnot(fand(True,sameshape(d))))",-34.02987888195469,1
"fand(True,fand(isshape(obj_2(d),fsquare()),fand(fand(istexture(obj_1(d),fdots()),fnot(True)),fand(sametexture(d),fnot(fnot(fand(sameshape(d),True)))))))",-34.02987888195469,1
"fand(sametexture(d),fand(fnot(istexture(obj_2(d),fcheckered())),fand(fnot(sameshape(d)),fand(isshape(obj_1(d),fsquare()),fand(fnot(fand(True,True)),True)))))",-34.02987888195469,1
"fand(isshape(obj_1(d),ftriangle()),fand(True,fand(fand(fnot(fnot(sametexture(d))),fand(fand(sameshape(d),istexture(obj_1(d),fcheckered())),fnot(sameshape(d)))),True)))",-34.02987888195469,1
"fand(fand(isshape(obj_1(d),fcircle()),fnot(fand(fand(sametexture(d),fand(sameshape(d),istexture(obj_1(d),fstripes()))),sametexture(d)))),fnot(fnot(fand(True,sameshape(d)))))",-34.02987888195469,1
"fnot(fand(sameshape(d),fand(fand(fand(fand(isshape(obj_2(d),fsquare()),fand(True,sameshape(d))),fnot(fnot(istexture(obj_1(d),fstripes())))),True),True)))",-34.02987888195469,1
"fand(fnot(fand(sameshape(d),sameshape(d))),fand(fand(isshape(obj_2(d),ftriangle()),fnot(True)),fnot(fand(sametexture(d),fand(istexture(obj_2(d),fcheckered()),sameshape(d))))))",-34.02987888195469,1
"fand(fand(fand(istexture(obj_2(d),fcheckered()),fnot(True)),fnot(fand(fnot(sametexture(d)),True))),fand(True,fand(isshape(obj_2(d),fsquare()),sameshape(d))))",-34.02987888195469,1
"fand(fand(fand(fand(sametexture(d),fand(sameshape(d),fnot(fnot(istexture(obj_2(d),fstripes()))))),sameshape(d)),fand(fnot(istexture(obj_2(d),fdots())),True)),sametexture(d))",-34.029878881954694,1
"fand(fnot(fnot(fand(fand(fand(True,True),sametexture(d)),True))),fand(fnot(fand(istexture(obj_2(d),fcheckered()),sameshape(d))),istexture(obj_1(d),fcheckered())))",-34.029878881954694,1
"fand(fand(sametexture(d),True),fand(fnot(fand(fand(fnot(True),sametexture(d)),fnot(fnot(fnot(fnot(sameshape(d))))))),fand(sametexture(d),True)))",-34.029878881954694,1
"fand(sameshape(d),fand(fand(fand(fnot(fnot(istexture(obj_2(d),fstripes()))),True),fand(True,fnot(isshape(obj_1(d),fdiamond())))),fand(sametexture(d),sameshape(d))))",-34.029878881954694,1
"fnot(fand(True,fand(fand(fnot(fnot(fand(fand(fand(True,fnot(fnot(sameshape(d)))),sametexture(d)),True))),sameshape(d)),fnot(True))))",-34.029878881954694,1
"fand(fand(fand(sametexture(d),fand(fnot(fand(fnot(sameshape(d)),istexture(obj_1(d),fdots()))),fnot(fand(sametexture(d),True)))),isshape(obj_2(d),fcircle())),sametexture(d))",-34.029878881954694,1
"fand(fand(fand(True,istexture(obj_1(d),fstripes())),sameshape(d)),fand(fand(fnot(True),True),fand(sametexture(d),fnot(fnot(isshape(obj_2(d),fsquare()))))))",-34.029878881954694,1
"fand(fnot(fand(fand(fand(fnot(fand(True,sameshape(d))),fnot(isshape(obj_1(d),ftriangle()))),fand(sametexture(d),istexture(obj_2(d),fdots()))),sameshape(d))),sameshape(d))",-34.029878881954694,1
"fand(fand(istexture(obj_2(d),fcheckered()),istexture(obj_2(d),fstripes())),fand(fand(fand(isshape(obj_2(d),fdiamond()),sameshape(d)),fand(True,True)),istexture(obj_2(d),fdots())))",-34.029878881954694,1
"fand(True,fand(fand(fand(istexture(obj_2(d),fdots()),fnot(fnot(True))),True),fand(fnot(fand(sametexture(d),True)),isshape(obj_1(d),fcircle()))))",-34.029878881954694,1
"fand(fnot(fnot(sametexture(d))),fnot(fand(fand(True,fnot(fnot(sameshape(d)))),fnot(fand(fand(fand(sametexture(d),sametexture(d)),sametexture(d)),sameshape(d))))))",-34.029878881954694,1
"fand(True,fand(fand(fand(fnot(fnot(fnot(True))),True),fand(fnot(fnot(True)),fand(sameshape(d),True))),fnot(True)))",-34.029878881954694,1
"fand(fnot(sameshape(d)),fand(sameshape(d),fand(fnot(istexture(obj_2(d),fstripes())),fnot(fand(sametexture(d),fand(True,fand(True,istexture(obj_2(d),fstripes()))))))))",-34.029878881954694,1
"fand(fand(fand(fand(True,True),isshape(obj_2(d),fdiamond())),fand(fnot(fnot(fnot(True))),isshape(obj_2(d),fsquare()))),fand(sameshape(d),True))",-34.029878881954694,1
"fand(sametexture(d),fnot(fand(fand(True,fand(fnot(fand(fand(istexture(obj_1(d),fplain()),sameshape(d)),fnot(True))),isshape(obj_2(d),ftriangle()))),True)))",-34.029878881954694,1
"fand(fand(sametexture(d),fand(fand(True,fand(fand(fnot(fnot(fnot(fnot(sameshape(d))))),sametexture(d)),sametexture(d))),fnot(sametexture(d)))),fnot(sameshape(d)))",-34.029878881954694,1
"fand(sametexture(d),fnot(fnot(fand(fnot(fnot(fand(fand(fand(fnot(sametexture(d)),sametexture(d)),fnot(sameshape(d))),True))),fand(True,True)))))",-34.029878881954694,1
"fand(fand(sametexture(d),fnot(fand(fand(fand(fnot(fand(sametexture(d),True)),fnot(True)),isshape(obj_2(d),fcircle())),isshape(obj_2(d),fsquare())))),sametexture(d))",-34.029878881954694,1
"fand(fand(istexture(obj_2(d),fplain()),fand(isshape(obj_2(d),fsquare()),fand(fand(sametexture(d),fand(istexture(obj_2(d),fdots()),isshape(obj_1(d),ftriangle()))),True))),True)",-34.029878881954694,1
"fand(sameshape(d),fand(fand(fand(fand(fnot(fand(sameshape(d),fnot(True))),sameshape(d)),sametexture(d)),isshape(obj_1(d),fcircle())),fnot(istexture(obj_1(d),fcheckered()))))",-34.029878881954694,1
"fand(fand(fnot(fand(istexture(obj_1(d),fcheckered()),True)),sameshape(d)),fand(fand(fnot(fnot(sametexture(d))),fand(sametexture(d),isshape(obj_1(d),fcircle()))),sameshape(d)))",-34.029878881954694,1
"fand(fand(fand(True,fnot(fand(sametexture(d),fand(fand(True,True),fnot(istexture(obj_2(d),fstripes())))))),fnot(True)),isshape(obj_2(d),fdiamond()))",-34.029878881954694,1
"fnot(fand(fand(fand(True,fnot(fand(fand(fand(True,fnot(fnot(fnot(True)))),fnot(True)),sametexture(d)))),True),sametexture(d)))",-34.029878881954694,1
"fand(fand(fand(fand(fand(fand(sametexture(d),fnot(sameshape(d))),istexture(obj_2(d),fcheckered())),fnot(sameshape(d))),sametexture(d)),fnot(isshape(obj_1(d),ftriangle()))),True)",-34.029878881954694,1
"fand(fnot(fand(fnot(fand(fand(sametexture(d),fand(sametexture(d),fnot(fand(True,True)))),sameshape(d))),isshape(obj_1(d),fsquare()))),istexture(obj_2(d),fplain()))",-34.029878881954694,1
"fand(fnot(isshape(obj_1(d),ftriangle())),fand(fnot(fand(sametexture(d),fand(isshape(obj_1(d),fdiamond()),fand(sameshape(d),fand(fnot(sameshape(d)),sameshape(d)))))),sameshape(d)))",-34.029878881954694,1
"fand(fand(fnot(True),True),fand(fand(fand(sameshape(d),True),sametexture(d)),fnot(fand(isshape(obj_2(d),ftriangle()),fnot(isshape(obj_2(d),ftriangle()))))))",-34.029878881954694,1
"fnot(fand(fand(fand(fnot(True),isshape(obj_1(d),fdiamond())),sameshape(d)),fand(True,fnot(fand(isshape(obj_2(d),fsquare()),fand(True,True))))))",-34.029878881954694,1
"fand(fand(sameshape(d),fand(fand(fnot(fnot(fand(sametexture(d),isshape(obj_2(d),ftriangle())))),sameshape(d)),fnot(True))),fand(sameshape(d),istexture(obj_1(d),fcheckered())))",-34.029878881954694,1
"fand(True,fnot(fand(fand(True,fnot(fand(fand(fnot(True),sameshape(d)),fand(True,istexture(obj_2(d),fdots()))))),isshape(obj_1(d),ftriangle()))))",-34.0298788819547,1
"fand(fand(sameshape(d),fand(isshape(obj_1(d),fcircle()),fand(isshape(obj_2(d),fdiamond()),istexture(obj_2(d),fcheckered())))),fand(fnot(fnot(fnot(isshape(obj_1(d),fsquare())))),sameshape(d)))",-34.31756095440646,1
"fand(fnot(fnot(fand(fnot(fand(fand(fnot(True),istexture(obj_2(d),fdots())),fand(istexture(obj_1(d),fstripes()),sameshape(d)))),sameshape(d)))),fnot(fnot(True)))",-34.31756095440647,1
"fand(fand(fand(fnot(isshape(obj_1(d),fcircle())),fnot(sametexture(d))),fnot(fand(isshape(obj_1(d),ftriangle()),fand(isshape(obj_1(d),fdiamond()),True)))),isshape(obj_1(d),ftriangle()))",-34.31756095440647,1
"fand(fand(fand(sametexture(d),True),True),fand(fand(fnot(fnot(istexture(obj_1(d),fcheckered()))),fnot(fnot(istexture(obj_1(d),fdots())))),fnot(fnot(sameshape(d)))))",-34.31756095440647,1
"fand(fand(sametexture(d),fand(istexture(obj_2(d),fstripes()),fand(fnot(istexture(obj_2(d),fstripes())),fand(fnot(True),istexture(obj_1(d),fstripes()))))),fnot(isshape(obj_1(d),fdiamond())))",-34.31756095440647,1
"fand(True,fand(fnot(fnot(istexture(obj_2(d),fstripes()))),fand(fnot(True),fand(istexture(obj_1(d),fplain()),fand(fnot(True),fnot(fnot(True)))))))",-34.31756095440647,1
"fnot(fand(fand(fand(fnot(istexture(obj_1(d),fplain())),fnot(isshape(obj_1(d),ftriangle()))),fnot(fand(fnot(sameshape(d)),fand(fnot(sametexture(d)),sameshape(d))))),sameshape(d)))",-34.31756095440647,1
"fand(True,fnot(fand(fand(True,istexture(obj_1(d),fplain())),fnot(fand(istexture(obj_1(d),fstripes()),fand(fnot(istexture(obj_1(d),fcheckered())),isshape(obj_1(d),fcircle())))))))",-34.31756095440647,1
"fnot(fnot(fand(fand(istexture(obj_1(d),fstripes()),fnot(sameshape(d))),fand(fnot(fand(fnot(istexture(obj_1(d),fplain())),fand(fnot(sameshape(d)),True))),sameshape(d)))))",-34.31756095440647,1
"fand(fand(True,sametexture(d)),fnot(fnot(fand(sametexture(d),fand(fnot(fnot(fnot(fnot(fnot(sametexture(d)))))),fnot(fand(True,fnot(True))))))))",-34.31756095440647,1
"fand(fnot(fand(fnot(fand(sametexture(d),istexture(obj_1(d),fdots()))),fand(True,fnot(fnot(fnot(fand(fnot(True),isshape(obj_1(d),fcircle())))))))),sameshape(d))",-34.31756095440647,1
"fand(fand(fnot(fnot(fand(fand(fnot(True),istexture(obj_1(d),fplain())),fnot(fand(fnot(fnot(sametexture(d))),True))))),sametexture(d)),istexture(obj_1(d),fcheckered()))",-34.31756095440647,1
"fand(sameshape(d),fnot(fand(fand(True,fnot(fand(fnot(istexture(obj_1(d),fplain())),fand(istexture(obj_1(d),fplain()),isshape(obj_1(d),fcircle()))))),istexture(obj_1(d),fplain()))))",-34.31756095440647,1
"fand(sameshape(d),fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(istexture(obj_1(d),fstripes()),fnot(fnot(fnot(istexture(obj_1(d),fcheckered()))))),True)),istexture(obj_1(d),fplain())))",-34.31756095440647,1
"fnot(fand(fand(fnot(fand(fnot(fand(sameshape(d),True)),istexture(obj_2(d),fstripes()))),isshape(obj_1(d),ftriangle())),fand(fnot(True),fnot(fnot(True)))))",-34.31756095440647,1
"fand(fand(isshape(obj_2(d),ftriangle()),fnot(fand(isshape(obj_1(d),ftriangle()),fand(fnot(fand(fnot(isshape(obj_2(d),ftriangle())),sameshape(d))),istexture(obj_1(d),fstripes()))))),sameshape(d))",-34.31756095440647,1
"fnot(fand(fand(fnot(fand(istexture(obj_2(d),fstripes()),istexture(obj_1(d),fstripes()))),fnot(fnot(True))),fand(fnot(fnot(fand(sameshape(d),sametexture(d)))),sametexture(d))))",-34.31756095440647,1
"fnot(fand(fand(fand(fnot(fand(fnot(True),fnot(sameshape(d)))),fnot(fnot(fnot(fnot(True))))),fnot(fand(sametexture(d),True))),True))",-34.31756095440647,1
"fnot(fand(fnot(fand(fnot(fand(fand(True,fnot(istexture(obj_1(d),fplain()))),isshape(obj_1(d),ftriangle()))),fand(sameshape(d),fnot(fnot(sametexture(d)))))),sameshape(d)))",-34.31756095440647,1
"fand(fand(fnot(fand(fand(istexture(obj_1(d),fplain()),fand(fnot(fnot(sametexture(d))),isshape(obj_1(d),fdiamond()))),istexture(obj_1(d),fdots()))),True),isshape(obj_1(d),fcircle()))",-34.31756095440647,1
"fnot(fand(fnot(fnot(fand(fnot(fand(fnot(True),sameshape(d))),fnot(fand(fand(isshape(obj_2(d),fsquare()),istexture(obj_1(d),fcheckered())),sametexture(d)))))),sametexture(d)))",-34.31756095440647,1
"fnot(fand(fnot(fand(fand(istexture(obj_2(d),fstripes()),fnot(istexture(obj_2(d),fstripes()))),sameshape(d))),fand(isshape(obj_2(d),fdiamond()),fand(True,istexture(obj_1(d),fstripes())))))",-34.31756095440647,1
"fand(fnot(isshape(obj_2(d),fsquare())),fand(fand(fand(fnot(fand(istexture(obj_2(d),fdots()),fnot(True))),sametexture(d)),istexture(obj_2(d),fcheckered())),isshape(obj_1(d),ftriangle())))",-34.31756095440647,1
"fnot(fnot(fand(fnot(fand(isshape(obj_2(d),ftriangle()),sametexture(d))),fand(fnot(fand(fand(fnot(fnot(sameshape(d))),sametexture(d)),istexture(obj_2(d),fcheckered()))),True))))",-34.31756095440647,1
"fnot(fnot(fnot(fand(fand(fnot(fnot(fand(istexture(obj_2(d),fstripes()),isshape(obj_1(d),ftriangle())))),fnot(fand(True,fand(True,True)))),True))))",-34.31756095440647,1
"fand(fnot(fnot(fnot(fnot(fnot(istexture(obj_1(d),fcheckered())))))),fand(fand(fand(sameshape(d),sametexture(d)),True),fand(istexture(obj_2(d),fdots()),fnot(True))))",-34.31756095440647,1
"fand(fand(fand(True,fnot(True)),fnot(True)),fand(fnot(fnot(fnot(fand(isshape(obj_1(d),fcircle()),sameshape(d))))),fnot(istexture(obj_1(d),fstripes()))))",-34.31756095440647,1
"fand(fnot(fand(fand(fnot(istexture(obj_2(d),fcheckered())),istexture(obj_1(d),fstripes())),fand(isshape(obj_1(d),fsquare()),fnot(fand(True,True))))),isshape(obj_2(d),fdiamond()))",-34.31756095440647,1
"fand(fand(fnot(fnot(sameshape(d))),fand(True,fnot(istexture(obj_2(d),fplain())))),fnot(fand(fnot(fand(fnot(True),isshape(obj_1(d),fsquare()))),True)))",-34.31756095440647,1
"fand(isshape(obj_1(d),fdiamond()),fnot(fand(fand(fand(fnot(fnot(sameshape(d))),istexture(obj_1(d),fplain())),istexture(obj_2(d),fcheckered())),fand(isshape(obj_2(d),fsquare()),sametexture(d)))))",-34.31756095440647,1
"fand(fand(isshape(obj_2(d),fcircle()),True),fand(fnot(fnot(fand(fand(fnot(fnot(fnot(True))),fnot(isshape(obj_1(d),fsquare()))),True))),True))",-34.31756095440647,1
"fand(fnot(fand(fnot(True),True)),fand(fnot(fnot(fand(fand(True,istexture(obj_2(d),fcheckered())),fnot(fnot(isshape(obj_2(d),fcircle())))))),sametexture(d)))",-34.31756095440647,1
"fand(istexture(obj_1(d),fcheckered()),fand(True,fnot(fnot(fnot(fand(fnot(fand(fnot(fand(isshape(obj_2(d),fsquare()),fnot(True))),sametexture(d))),True))))))",-34.31756095440647,1
"fnot(fnot(fand(fand(True,istexture(obj_1(d),fplain())),fand(fand(fnot(fnot(fnot(True))),fnot(fand(isshape(obj_2(d),fsquare()),sameshape(d)))),sameshape(d)))))",-34.31756095440647,1
"fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(fnot(fnot(isshape(obj_1(d),fdiamond()))),istexture(obj_1(d),fcheckered())),True)),fand(fnot(sametexture(d)),isshape(obj_2(d),fcircle())))",-34.31756095440647,1
"fnot(fand(fand(fand(fnot(fand(fand(sametexture(d),sametexture(d)),fnot(True))),fnot(fnot(istexture(obj_2(d),fplain())))),isshape(obj_1(d),fdiamond())),fnot(sameshape(d))))",-34.31756095440647,1
"fand(fand(fnot(fand(isshape(obj_1(d),fsquare()),fnot(fand(isshape(obj_1(d),fcircle()),fnot(sametexture(d)))))),fand(sametexture(d),fnot(sameshape(d)))),fnot(fnot(True)))",-34.31756095440647,1
"fand(fand(fnot(fand(isshape(obj_1(d),fsquare()),sametexture(d))),fand(fand(isshape(obj_1(d),fcircle()),True),istexture(obj_2(d),fcheckered()))),fnot(fnot(istexture(obj_1(d),fcheckered()))))",-34.317560954406474,1
"fnot(fnot(fand(fnot(fand(fnot(fnot(True)),fand(fand(True,sameshape(d)),fnot(fand(isshape(obj_1(d),fsquare()),True))))),isshape(obj_2(d),fsquare()))))",-34.317560954406474,1
"fand(fand(fand(sameshape(d),fnot(fand(fnot(sameshape(d)),fand(isshape(obj_1(d),fcircle()),fnot(istexture(obj_1(d),fcheckered())))))),isshape(obj_1(d),fcircle())),isshape(obj_1(d),fcircle()))",-34.317560954406474,1
"fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(fand(fnot(sametexture(d)),fnot(istexture(obj_2(d),fcheckered()))),istexture(obj_2(d),fstripes())),isshape(obj_2(d),ftriangle()))),fnot(True))",-34.317560954406474,1
"fand(fand(isshape(obj_1(d),fdiamond()),isshape(obj_2(d),fsquare())),fand(fnot(fand(True,fand(sameshape(d),istexture(obj_1(d),fcheckered())))),fnot(fnot(isshape(obj_1(d),fcircle())))))",-34.317560954406474,1
"fand(fand(isshape(obj_1(d),fdiamond()),fnot(fnot(fnot(fand(fand(fnot(sametexture(d)),fnot(fnot(fand(True,True)))),sametexture(d)))))),istexture(obj_2(d),fcheckered()))",-34.317560954406474,1
"fnot(fand(istexture(obj_2(d),fstripes()),fnot(fand(True,fand(istexture(obj_1(d),fcheckered()),fand(fand(istexture(obj_1(d),fplain()),fnot(sametexture(d))),istexture(obj_1(d),fstripes())))))))",-34.317560954406474,1
"fnot(fand(sameshape(d),fnot(fand(fand(fand(True,fnot(True)),fnot(True)),fnot(fand(sametexture(d),fnot(fnot(fnot(fnot(sametexture(d)))))))))))",-34.317560954406474,1
"fand(isshape(obj_1(d),fdiamond()),fand(fand(istexture(obj_2(d),fstripes()),fand(sameshape(d),fnot(fand(fnot(True),isshape(obj_2(d),fsquare()))))),fnot(istexture(obj_1(d),fdots()))))",-34.317560954406474,1
"fand(fand(True,fnot(fnot(fnot(fnot(True))))),fand(True,fand(fnot(fand(sameshape(d),fnot(istexture(obj_2(d),fdots())))),isshape(obj_2(d),fsquare()))))",-34.317560954406474,1
"fand(istexture(obj_1(d),fcheckered()),fnot(fnot(fand(fnot(fand(fand(istexture(obj_1(d),fplain()),fand(istexture(obj_1(d),fdots()),True)),sameshape(d))),istexture(obj_1(d),fdots())))))",-34.317560954406474,1
"fnot(fnot(fand(fand(fnot(fand(fand(True,sametexture(d)),istexture(obj_1(d),fplain()))),sameshape(d)),fnot(fand(fnot(fnot(sametexture(d))),isshape(obj_2(d),fcircle()))))))",-34.317560954406474,1
"fand(fand(fand(sameshape(d),fnot(fnot(fand(istexture(obj_1(d),fplain()),fnot(isshape(obj_2(d),fsquare())))))),istexture(obj_2(d),fdots())),fand(isshape(obj_2(d),fsquare()),True))",-34.317560954406474,1
