condition,seed,action,log_cum_rewards,highest_levels,epi_probs,recover_rate
med,20,32,11.513485308228843,5.0,0.1,0.9
med,20,33,11.513485308228843,5.0,0.1,0.9
med,20,34,11.513485308228843,5.0,0.1,0.9
med,20,35,11.514484249434322,5.0,0.1,0.8
med,20,36,11.514494233808776,5.0,0.15,0.85
med,20,37,11.514504218083543,5.0,0.15,0.95
med,20,38,11.514514202258626,5.0,0.1,0.9
med,20,39,11.514524186334025,5.0,0.1,0.8
med,21,0,-18.420680743952367,0.0,0.8,0.4
med,21,1,-18.420680743952367,0.0,0.2,0.6
med,21,2,-18.420680743952367,0.0,0.03333333333333333,0.7833333333333333
med,21,3,-18.420680743952367,0.0,0.2,0.6
med,21,4,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
med,21,5,-18.420680743952367,0.0,0.05,0.75
med,21,6,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
med,21,7,-18.420680743952367,0.0,0.05,0.75
med,21,8,-18.420680743952367,0.0,0.029166666666666667,0.7875
med,21,9,-18.420680743952367,1.0,0.06666666666666667,0.7666666666666667
med,21,10,-18.420680743952367,2.0,0.1,0.9
med,21,11,-18.420680743952367,2.0,0.18333333333333332,0.8166666666666667
med,21,12,-18.420680743952367,3.0,0.1,0.9
med,21,13,-18.420680743952367,4.0,0.05,0.85
med,21,14,-18.420680743952367,5.0,0.1,0.9
med,21,15,11.512925464970328,5.0,0.15,0.85
med,21,16,11.512925464970328,5.0,0.05,0.85
med,21,17,11.512925464970328,5.0,0.3,0.8
med,21,18,11.513924965303412,5.0,0.1,0.9
med,21,19,11.513924965303412,5.0,0.2,0.8
med,21,20,11.51402486041363,5.0,0.1,0.9
med,21,21,11.51402486041363,5.0,0.3,0.8
med,21,22,11.51402486041363,5.0,0.3,0.8
med,21,23,11.51402486041363,5.0,0.3,0.8
med,21,24,11.51402486041363,5.0,0.3,0.8
med,21,25,11.51402486041363,5.0,0.3,0.8
med,21,26,12.20662249433566,5.0,0.2,1.0
med,21,27,12.20662249433566,5.0,0.3,0.8
med,21,28,12.20662249433566,5.0,0.15,0.95
med,21,29,12.20662249433566,5.0,0.15,0.95
med,21,30,12.20662249433566,5.0,0.15,0.95
med,21,31,12.211607301028698,5.0,0.15,0.95
med,21,32,12.2116122734195,5.0,0.15,0.95
med,21,33,12.211617245785574,5.0,0.2,1.0
med,21,34,12.211622218126925,5.0,0.15,0.95
med,21,35,12.211627190443552,5.0,0.15,0.95
med,21,36,12.211632162735455,5.0,0.15,0.95
med,21,37,12.211637135002636,5.0,0.15,0.95
med,21,38,12.211642107245092,5.0,0.2,1.0
med,21,39,12.211647079462825,5.0,0.15,0.95
med,22,0,-18.420680743952367,0.0,0.2,0.6
med,22,1,-18.420680743952367,0.0,0.2,0.6
med,22,2,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
med,22,3,-18.420680743952367,0.0,0.6,0.6
med,22,4,-18.420680743952367,0.0,0.1,0.7
med,22,5,-18.420680743952367,0.0,0.016666666666666666,0.7916666666666666
med,22,6,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
med,22,7,-18.420680743952367,0.0,0.05,0.75
med,22,8,-18.420680743952367,0.0,0.05,0.75
med,22,9,-18.420680743952367,0.0,0.05,0.75
med,22,10,9.999999889225291e-09,0.0,0.0,0.8
med,22,11,9.999999889225291e-09,0.0,0.06666666666666667,0.7333333333333333
med,22,12,9.999999889225291e-09,0.0,0.058333333333333334,0.775
med,22,13,0.6931471855599453,0.0,0.0,0.8
med,22,14,0.6931471855599453,0.0,0.13333333333333333,0.7333333333333333
med,22,15,0.6931471855599453,1.0,0.15,0.85
med,22,16,0.6931471855599453,1.0,0.06666666666666667,0.8333333333333334
med,22,17,0.6931471855599453,2.0,0.1,0.9
med,22,18,0.6931471855599453,3.0,0.15,0.85
med,22,19,0.6931471855599453,4.0,0.1,0.9
med,22,20,9.21054035197985,4.0,0.008333333333333333,0.8083333333333333
med,22,21,9.21054035197985,4.0,0.15,0.95
med,22,22,9.21054035197985,4.0,0.3,0.8
med,22,23,9.21054035197985,4.0,0.15,0.95
med,22,24,9.21054035197985,4.0,0.15,0.95
med,22,25,9.21054035197985,4.0,0.15,0.95
med,22,26,9.21054035197985,5.0,0.15,0.95
med,22,27,11.60825382642754,5.0,0.15,0.95
med,22,28,11.60825382642754,5.0,0.15,0.95
med,22,29,11.60825382642754,5.0,0.2,1.0
med,22,30,11.609162487850144,5.0,0.2,1.0
med,22,31,11.609162487850144,5.0,0.15,0.95
med,22,32,11.609162487850144,5.0,0.15,0.95
med,22,33,11.609162487850144,5.0,0.15,0.95
med,22,34,11.609162487850144,5.0,0.15,0.95
med,22,35,11.696096660718844,5.0,0.15,0.95
med,22,36,11.696104986940197,5.0,0.15,0.95
med,22,37,11.696113313092225,5.0,0.15,0.95
med,22,38,11.696121639174928,5.0,0.15,0.95
med,22,39,11.696129965188307,5.0,0.15,0.95
med,23,0,-18.420680743952367,1.0,0.13333333333333333,0.8666666666666667
med,23,1,-18.420680743952367,1.0,0.058333333333333334,0.7583333333333333
med,23,2,-18.420680743952367,1.0,0.8,0.4
med,23,3,2.302585093994046,1.0,0.0625,0.7625
med,23,4,2.302585093994046,1.0,0.2,0.7
med,23,5,2.302585093994046,1.0,0.2,0.6
med,23,6,2.302585093994046,1.0,0.08333333333333333,0.7166666666666667
med,23,7,2.302585093994046,1.0,0.13333333333333333,0.7333333333333333
med,23,8,2.302585093994046,1.0,0.058333333333333334,0.7916666666666666
med,23,9,2.995732274053991,1.0,0.04583333333333333,0.8041666666666667
med,23,10,2.995732274053991,1.0,0.35,0.6166666666666667
med,23,11,2.995732274053991,1.0,0.2,0.7
med,23,12,2.995732274053991,1.0,0.125,0.725
med,23,13,2.995732274053991,1.0,0.13333333333333333,0.7666666666666667
med,23,14,2.995732274053991,1.0,0.13333333333333333,0.7666666666666667
med,23,15,2.995732274053991,2.0,0.1,0.9
med,23,16,2.995732274053991,3.0,0.1,0.9
med,23,17,2.995732274053991,4.0,0.05,0.85
med,23,18,2.995732274053991,4.0,0.15,0.85
med,23,19,2.995732274053991,5.0,0.06666666666666667,0.8333333333333334
med,23,20,11.513125444972994,5.0,0.05,0.85
med,23,21,11.513125444972994,5.0,0.1,0.9
med,23,22,11.513225419979326,5.0,0.1,0.9
med,23,23,11.513235416930256,5.0,0.06666666666666667,0.8333333333333334
med,23,24,11.513245413781249,5.0,0.06666666666666667,0.8333333333333334
med,23,25,11.513255410532304,5.0,0.058333333333333334,0.825
med,23,26,11.513265407183427,5.0,0.13333333333333333,0.7666666666666667
med,23,27,11.513265407183427,5.0,0.31666666666666665,0.6833333333333333
med,23,28,11.513265407183427,5.0,0.15,0.95
med,23,29,11.513265407183427,5.0,0.1,0.9
med,23,30,11.513265407183427,5.0,0.31666666666666665,0.6833333333333333
med,23,31,11.513265407183427,5.0,0.25,0.75
med,23,32,12.206242631081862,5.0,0.15,0.95
med,23,33,12.206242631081862,5.0,0.31666666666666665,0.6833333333333333
med,23,34,12.206292621333773,5.0,0.3,0.8
med,23,35,12.20629762022152,5.0,0.15,0.95
med,23,36,12.206302619084278,5.0,0.25,0.75
med,23,37,12.206307617922048,5.0,0.2,0.9
med,23,38,12.20631261673483,5.0,0.13333333333333333,0.8666666666666667
med,23,39,12.206317615522625,5.0,0.2,1.0
med,24,0,-18.420680743952367,1.0,0.03333333333333333,0.7833333333333333
med,24,1,-18.420680743952367,2.0,0.25,0.65
med,24,2,-18.420680743952367,3.0,0.8,0.4
med,24,3,-18.420680743952367,4.0,0.6,0.6
med,24,4,-18.420680743952367,5.0,0.8,0.4
med,24,5,11.512925464970328,5.0,0.25,0.65
med,24,6,11.512925464970328,5.0,0.8,0.4
med,24,7,11.512925464970328,5.0,0.1,0.9
med,24,8,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
med,24,9,11.513025459970661,5.0,0.25,0.65
med,24,10,11.513025459970661,5.0,0.31666666666666665,0.5833333333333334
med,24,11,11.513025459970661,5.0,0.25,0.65
med,24,12,11.513025459970661,5.0,0.3,0.6
med,24,13,11.513025459970661,5.0,0.2,0.7
med,24,14,11.513025459970661,5.0,0.2,0.7
med,24,15,11.513025459970661,5.0,0.1,0.8
med,24,16,11.513025459970661,5.0,0.25,0.75
med,24,17,11.51402486041363,5.0,0.1,0.9
med,24,18,11.514034849375825,5.0,0.1,0.9
med,24,19,11.514044838238245,5.0,0.05,0.85
med,24,20,11.514054827000887,5.0,0.05,0.85
med,24,21,11.514064815663755,5.0,0.1,0.9
med,24,22,11.51407480422685,5.0,0.1,0.9
med,24,23,11.51407480422685,5.0,0.2,0.8
med,24,24,11.514084792690175,5.0,0.05,0.85
med,24,25,11.514094781053732,5.0,0.1,0.9
med,24,26,11.514104769317521,5.0,0.1,0.9
med,24,27,11.514104769317521,5.0,0.15,0.85
med,24,28,11.514114757481547,5.0,0.1,0.9
med,24,29,11.51412474554581,5.0,0.0625,0.7625
med,24,30,11.514134733510312,5.0,0.07916666666666666,0.7541666666666667
med,24,31,11.514144721375057,5.0,0.1,0.9
med,24,32,11.514154709140046,5.0,0.15833333333333333,0.7416666666666667
med,24,33,11.51416469680528,5.0,0.1,0.9
med,24,34,11.51417468437076,5.0,0.1,0.9
med,24,35,11.51418467183649,5.0,0.1,0.9
med,24,36,11.514194659202474,5.0,0.05,0.85
med,24,37,11.51420464646871,5.0,0.1,0.9
med,24,38,11.5142146336352,5.0,0.1,0.9
med,24,39,11.514224620701949,5.0,0.15,0.95
med,25,0,-18.420680743952367,0.0,0.25,0.6833333333333333
med,25,1,-18.420680743952367,0.0,0.25,0.65
med,25,2,-18.420680743952367,0.0,0.25,0.65
med,25,3,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
med,25,4,-18.420680743952367,0.0,0.09583333333333334,0.7458333333333333
med,25,5,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
med,25,6,-18.420680743952367,0.0,0.31666666666666665,0.6833333333333333
med,25,7,-18.420680743952367,1.0,0.15,0.95
med,25,8,-18.420680743952367,2.0,0.15,0.95
med,25,9,-18.420680743952367,3.0,0.38333333333333336,0.7166666666666667
med,25,10,-18.420680743952367,4.0,0.13333333333333333,0.8666666666666667
med,25,11,-18.420680743952367,5.0,0.2,0.8
med,25,12,11.512925464970328,5.0,0.05,0.85
med,25,13,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
med,25,14,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
med,25,15,11.513924965303412,5.0,0.15,0.85
med,25,16,11.513924965303412,5.0,0.13333333333333333,0.7666666666666667
med,25,17,11.513924965303412,5.0,0.25,0.75
med,25,18,11.51402486041363,5.0,0.05,0.85
med,25,19,11.51402486041363,5.0,0.1,0.8
med,25,20,11.514034849375825,5.0,0.1,0.9
med,25,21,11.514034849375825,5.0,0.1,0.8
med,25,22,11.514034849375825,5.0,0.15,0.75
med,25,23,11.514044838238245,5.0,0.05,0.85
med,25,24,11.514054827000887,5.0,0.1,0.9
med,25,25,11.514064815663755,5.0,0.1,0.9
med,25,26,11.51407480422685,5.0,0.05,0.85
med,25,27,11.51407480422685,5.0,0.15,0.85
med,25,28,11.514084792690175,5.0,0.05,0.85
med,25,29,11.514094781053732,5.0,0.1,0.9
med,25,30,11.514104769317521,5.0,0.1,0.9
med,25,31,11.514114757481547,5.0,0.15,0.85
med,25,32,11.51412474554581,5.0,0.05,0.85
med,25,33,11.51412474554581,5.0,0.15,0.95
med,25,34,11.514224620701949,5.0,0.05,0.85
med,25,35,11.514234607668957,5.0,0.1,0.9
med,25,36,11.514244594536226,5.0,0.05,0.85
med,25,37,11.51425458130376,5.0,0.05,0.85
med,25,38,11.514264567971559,5.0,0.05,0.85
med,25,39,11.514274554539623,5.0,0.05,0.85
med,26,0,-18.420680743952367,0.0,0.2,0.6
med,26,1,-18.420680743952367,0.0,0.25,0.65
med,26,2,-18.420680743952367,0.0,0.05,0.75
med,26,3,-18.420680743952367,1.0,0.016666666666666666,0.8083333333333333
med,26,4,-18.420680743952367,1.0,0.05,0.75
med,26,5,-18.420680743952367,1.0,0.2,0.6
med,26,6,2.302585093994046,1.0,0.041666666666666664,0.7916666666666666
med,26,7,2.302585093994046,1.0,0.13333333333333333,0.7333333333333333
med,26,8,2.302585093994046,1.0,0.2,0.7
med,26,9,2.302585093994046,1.0,0.03333333333333333,0.7666666666666667
med,26,10,2.302585093994046,1.0,0.05,0.75
med,26,11,2.302585093994046,1.0,0.06666666666666667,0.7666666666666667
med,26,12,2.3978952737074617,1.0,0.0,0.8
med,26,13,2.3978952737074617,1.0,0.06666666666666667,0.8333333333333334
med,26,14,2.3978952737074617,1.0,0.31666666666666665,0.6833333333333333
med,26,15,2.3978952737074617,2.0,0.1,0.9
med,26,16,2.3978952737074617,3.0,0.2,1.0
med,26,17,2.3978952737074617,4.0,0.016666666666666666,0.8166666666666667
med,26,18,2.3978952737074617,5.0,0.05,0.8333333333333334
med,26,19,11.513035458920772,5.0,0.09583333333333334,0.7458333333333333
med,26,20,11.513035458920772,5.0,0.1,0.9
med,26,21,11.513035458920772,5.0,0.1,0.9
med,26,22,11.513035458920772,5.0,0.1,0.9
med,26,23,11.513035458920772,5.0,0.1,0.9
med,26,24,11.513035458920772,5.0,0.1,0.9
med,26,25,12.20612764401778,5.0,0.1,0.9
med,26,26,12.20612764401778,5.0,0.1,0.9
med,26,27,12.20617764001811,5.0,0.1,0.9
med,26,28,12.206182639480668,5.0,0.2,0.8
med,26,29,12.20618763891823,5.0,0.1,0.9
med,26,30,12.2061926383308,5.0,0.1,0.9
med,26,31,12.206197637718375,5.0,0.15,0.85
med,26,32,12.206202637080956,5.0,0.1,0.9
med,26,33,12.206202637080956,5.0,0.15,0.85
med,26,34,12.206207636418544,5.0,0.1,0.9
med,26,35,12.206212635731138,5.0,0.25,0.75
med,26,36,12.20621763501874,5.0,0.1,0.9
med,26,37,12.206222634281348,5.0,0.1,0.9
med,26,38,12.206227633518965,5.0,0.1,0.9
med,26,39,12.20623263273159,5.0,0.15,0.95
med,27,0,-18.420680743952367,0.0,0.25,0.65
med,27,1,-18.420680743952367,0.0,0.25,0.65
med,27,2,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
med,27,3,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
med,27,4,-18.420680743952367,1.0,0.03333333333333333,0.7833333333333333
med,27,5,-18.420680743952367,2.0,0.43333333333333335,0.5666666666666667
med,27,6,-18.420680743952367,2.0,0.25,0.65
med,27,7,-18.420680743952367,3.0,0.3,0.6
med,27,8,-18.420680743952367,3.0,0.25,0.65
med,27,9,6.907755278992137,3.0,0.06666666666666667,0.7666666666666667
med,27,10,6.907755278992137,3.0,0.0625,0.8375
med,27,11,6.907755278992137,3.0,0.25,0.75
med,27,12,7.003065458795553,3.0,0.2,0.7
med,27,13,7.003065458795553,3.0,0.2,0.7
med,27,14,7.003065458795553,3.0,0.35,0.65
med,27,15,7.090076835784425,3.0,0.15,0.85
med,27,16,7.090076835784425,3.0,0.2,0.7
med,27,17,7.090076835784425,3.0,0.05,0.85
med,27,18,7.098375638599051,3.0,0.1,0.9
med,27,19,7.09920174356135,3.0,0.05,0.85
med,27,20,7.100027166637511,3.0,0.05,0.85
med,27,21,7.100851908952294,3.0,0.05,0.85
med,27,22,7.101675971627681,3.0,0.15,0.85
med,27,23,7.101675971627681,3.0,0.15,0.85
med,27,24,7.1024993557828795,3.0,0.1,0.9
med,27,25,7.1024993557828795,3.0,0.1,0.9
med,27,26,7.1024993557828795,3.0,0.2,1.0
med,27,27,7.18159194461947,3.0,0.1,0.9
med,27,28,7.18159194461947,3.0,0.1,0.8
med,27,29,7.182352111892861,3.0,0.1,0.9
med,27,30,7.183111701750874,3.0,0.05,0.85
med,27,31,7.183870715070039,3.0,0.1,0.9
med,27,32,7.183870715070039,3.0,0.2,1.0
med,27,33,7.191429330043909,3.0,0.2,1.0
med,27,34,7.191429330043909,3.0,0.15,0.95
med,27,35,7.198931240695647,3.0,0.2,1.0
med,27,36,7.199678345698641,3.0,0.15,0.95
med,27,37,7.2004248929524195,3.0,0.2,1.0
med,27,38,7.2011708832891355,3.0,0.1,0.9
med,27,39,7.201916317539078,3.0,0.1,0.9
med,28,0,-18.420680743952367,0.0,0.35,0.6166666666666667
med,28,1,-18.420680743952367,0.0,0.05,0.75
med,28,2,-18.420680743952367,0.0,0.25,0.65
med,28,3,-18.420680743952367,1.0,0.3,0.8
med,28,4,-18.420680743952367,2.0,0.25,0.65
med,28,5,-18.420680743952367,3.0,0.25,0.65
med,28,6,-18.420680743952367,4.0,0.025,0.8083333333333333
med,28,7,-18.420680743952367,5.0,0.25,0.65
med,28,8,11.512925464970328,5.0,0.31666666666666665,0.5833333333333334
med,28,9,11.512925464970328,5.0,0.3,0.6
med,28,10,11.512925464970328,5.0,0.4,0.6
med,28,11,11.512925464970328,5.0,0.2,0.9
med,28,12,11.512925464970328,5.0,0.08333333333333333,0.7833333333333333
med,28,13,11.513924965303412,5.0,0.2,0.7
med,28,14,11.513924965303412,5.0,0.3,0.6
med,28,15,11.513924965303412,5.0,0.15,0.85
med,28,16,11.513924965303412,5.0,0.2,0.8
med,28,17,11.51402486041363,5.0,0.1,0.9
med,28,18,11.51402486041363,5.0,0.15,0.85
med,28,19,11.514034849375825,5.0,0.05,0.85
med,28,20,11.514044838238245,5.0,0.1,0.9
med,28,21,11.514054827000887,5.0,0.1,0.9
med,28,22,11.514064815663755,5.0,0.05,0.85
med,28,23,11.51407480422685,5.0,0.1,0.9
med,28,24,11.514084792690175,5.0,0.1,0.9
med,28,25,11.514084792690175,5.0,0.1,0.8
med,28,26,11.514094781053732,5.0,0.05,0.85
med,28,27,11.514104769317521,5.0,0.1,0.9
med,28,28,11.514104769317521,5.0,0.1,0.8
med,28,29,11.514114757481547,5.0,0.1,0.9
med,28,30,11.51412474554581,5.0,0.05,0.85
med,28,31,11.514134733510312,5.0,0.15,0.85
med,28,32,11.514144721375057,5.0,0.1,0.9
med,28,33,11.514154709140046,5.0,0.1,0.9
med,28,34,11.51416469680528,5.0,0.1,0.9
med,28,35,11.51417468437076,5.0,0.05,0.85
med,28,36,11.51418467183649,5.0,0.1,0.9
med,28,37,11.514194659202474,5.0,0.1,0.9
med,28,38,11.51420464646871,5.0,0.05,0.85
med,28,39,11.5142146336352,5.0,0.15,0.85
med,29,0,-18.420680743952367,0.0,0.2,0.7
med,29,1,-18.420680743952367,0.0,0.2,0.6
med,29,2,-18.420680743952367,0.0,0.2,0.6
med,29,3,-18.420680743952367,0.0,0.1,0.7
med,29,4,-18.420680743952367,1.0,0.06666666666666667,0.8333333333333334
med,29,5,-18.420680743952367,2.0,0.058333333333333334,0.8416666666666667
med,29,6,-18.420680743952367,2.0,0.2,0.7
med,29,7,-18.420680743952367,2.0,0.25,0.65
med,29,8,4.605170186088091,2.0,0.03333333333333333,0.8166666666666667
med,29,9,4.605170186088091,2.0,0.1,0.75
med,29,10,4.605170186088091,2.0,0.06666666666666667,0.7666666666666667
med,29,11,4.605170186088091,2.0,0.1,0.9
med,29,12,4.605170186088091,2.0,0.3,0.8
med,29,13,4.605170186088091,3.0,0.1,0.9
med,29,14,4.605170186088091,4.0,0.25,0.75
med,29,15,4.605170186088091,5.0,0.3,0.8
med,29,16,11.513924965303412,5.0,0.1,0.9
med,29,17,11.513924965303412,5.0,0.1,0.9
med,29,18,11.513924965303412,5.0,0.1,0.9
med,29,19,11.514923467633002,5.0,0.1,0.9
med,29,20,11.514923467633002,5.0,0.3,0.8
med,29,21,11.514923467633002,5.0,0.3,0.8
med,29,22,11.515023263052475,5.0,0.15,0.85
med,29,23,11.515023263052475,5.0,0.2,0.8
med,29,24,11.515033242046691,5.0,0.1,0.9
med,29,25,11.51504322094133,5.0,0.25,0.75
med,29,26,11.51504322094133,5.0,0.15,0.95
med,29,27,11.515143004411282,5.0,0.1,0.9
med,29,28,11.51515298221068,5.0,0.25,0.75
med,29,29,11.51516295991052,5.0,0.1,0.9
med,29,30,11.515172937510808,5.0,0.1,0.9
med,29,31,11.515182915011543,5.0,0.1,0.9
med,29,32,11.51519289241273,5.0,0.1,0.9
med,29,33,11.515202869714368,5.0,0.1,0.9
med,29,34,11.515202869714368,5.0,0.2,1.0
med,29,35,11.51530263725608,5.0,0.2,1.0
med,29,36,11.51530263725608,5.0,0.2,1.0
med,29,37,11.515402394845221,5.0,0.15,0.95
med,29,38,11.51541237005682,5.0,0.15,0.95
med,29,39,11.515422345168915,5.0,0.2,1.0
med,30,0,-18.420680743952367,0.0,0.5,0.5
med,30,1,-18.420680743952367,0.0,0.2,0.6
med,30,2,-18.420680743952367,0.0,0.25,0.65
med,30,3,-18.420680743952367,0.0,0.26666666666666666,0.7333333333333333
med,30,4,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
med,30,5,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
med,30,6,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
med,30,7,-18.420680743952367,0.0,0.3,0.6
med,30,8,9.999999889225291e-09,0.0,0.0,0.8
med,30,9,9.999999889225291e-09,0.0,0.13333333333333333,0.7333333333333333
med,30,10,9.999999889225291e-09,0.0,0.03333333333333333,0.7666666666666667
med,30,11,0.6931471855599453,0.0,0.0,0.8
med,30,12,0.6931471855599453,0.0,0.016666666666666666,0.7833333333333333
med,30,13,0.6931471855599453,0.0,0.13333333333333333,0.6666666666666666
med,30,14,0.6931471855599453,0.0,0.06666666666666667,0.7333333333333333
med,30,15,0.6931471855599453,0.0,0.13333333333333333,0.7333333333333333
med,30,16,0.6931471855599453,0.0,0.06666666666666667,0.7666666666666667
med,30,17,0.6931471855599453,0.0,0.06666666666666667,0.7333333333333333
med,30,18,1.098612292001443,0.0,0.0,0.8
med,30,19,1.098612292001443,0.0,0.10833333333333334,0.7416666666666667
med,30,20,1.3862943636198906,0.0,0.0,0.8
med,30,21,1.3862943636198906,0.0,0.05,0.75
med,30,22,1.3862943636198906,0.0,0.06666666666666667,0.7666666666666667
med,30,23,1.3862943636198906,1.0,0.041666666666666664,0.825
med,30,24,1.3862943636198906,1.0,0.05,0.75
med,30,25,2.6390573303295444,1.0,0.0,0.8
med,30,26,2.708050201768877,1.0,0.0,0.8
med,30,27,2.772588722864781,1.0,0.0,0.8
med,30,28,2.772588722864781,1.0,0.016666666666666666,0.7833333333333333
med,30,29,2.772588722864781,1.0,0.07916666666666666,0.7541666666666667
med,30,30,2.8332133446444514,1.0,0.0,0.8
med,30,31,2.89037175845172,1.0,0.0,0.8
med,30,32,2.944438979692756,1.0,0.0,0.8
med,30,33,2.944438979692756,1.0,0.0625,0.7625
med,30,34,2.944438979692756,1.0,0.075,0.75
med,30,35,2.995732274053991,1.0,0.0,0.8
med,30,36,3.0445224381996137,1.0,0.0,0.8
med,30,37,3.0910424538128614,1.0,0.0,0.8
med,30,38,3.1354942163639326,1.0,0.0,0.8
med,30,39,3.1780538307646125,1.0,0.1,0.9
med,31,0,-18.420680743952367,0.0,0.2,0.6
med,31,1,-18.420680743952367,1.0,0.6,0.6
med,31,2,-18.420680743952367,2.0,0.06666666666666667,0.7666666666666667
med,31,3,-18.420680743952367,3.0,0.8,0.4
med,31,4,-18.420680743952367,4.0,0.8,0.4
med,31,5,-18.420680743952367,5.0,0.8,0.4
med,31,6,11.512925464970328,5.0,0.8,0.4
med,31,7,11.512925464970328,5.0,0.8,0.4
med,31,8,11.512925464970328,5.0,0.15,0.85
med,31,9,11.512925464970328,5.0,0.35,0.65
med,31,10,11.512925464970328,5.0,0.15,0.85
med,31,11,11.512925464970328,5.0,0.25,0.75
med,31,12,11.512925464970328,5.0,0.1,0.9
med,31,13,12.206072645530224,5.0,0.4,0.6
med,31,14,12.206072645530224,5.0,0.35,0.65
med,31,15,12.206072645530224,5.0,0.1,0.9
med,31,16,12.206072645530224,5.0,0.1,0.9
med,31,17,12.206572520571875,5.0,0.1,0.9
med,31,18,12.206577518060637,5.0,0.25,0.75
med,31,19,12.206577518060637,5.0,0.3,0.8
med,31,20,12.206577518060637,5.0,0.4,0.6
med,31,21,12.206582515524424,5.0,0.1,0.9
med,31,22,12.206587512963237,5.0,0.1,0.9
med,31,23,12.206592510377074,5.0,0.1,0.9
med,31,24,12.20659750776594,5.0,0.1,0.9
med,31,25,12.20660250512983,5.0,0.15,0.85
med,31,26,12.206607502468747,5.0,0.1,0.9
med,31,27,12.20661249978269,5.0,0.1,0.9
med,31,28,12.20661249978269,5.0,0.15,0.85
med,31,29,12.206617497071662,5.0,0.1,0.9
med,31,30,12.206617497071662,5.0,0.3,0.8
med,31,31,12.20662249433566,5.0,0.1,0.9
med,31,32,12.206627491574684,5.0,0.1,0.9
med,31,33,12.206632488788738,5.0,0.1,0.9
med,31,34,12.206637485977819,5.0,0.1,0.9
med,31,35,12.206642483141929,5.0,0.1,0.9
med,31,36,12.206647480281067,5.0,0.1,0.9
med,31,37,12.206652477395233,5.0,0.1,0.9
med,31,38,12.206657474484429,5.0,0.25,0.75
med,31,39,12.206657474484429,5.0,0.1,0.9
med,32,0,-18.420680743952367,0.0,0.25,0.65
med,32,1,-18.420680743952367,0.0,0.2,0.6
med,32,2,-18.420680743952367,0.0,0.05,0.75
med,32,3,9.999999889225291e-09,0.0,0.0,0.8
med,32,4,9.999999889225291e-09,1.0,0.06666666666666667,0.7666666666666667
med,32,5,2.3978952737074617,1.0,0.13333333333333333,0.7333333333333333
med,32,6,2.3978952737074617,1.0,0.35,0.6166666666666667
med,32,7,2.3978952737074617,1.0,0.11666666666666667,0.7666666666666667
med,32,8,2.3978952737074617,1.0,0.13333333333333333,0.8666666666666667
med,32,9,2.4849066506213338,1.0,0.0,0.8
med,32,10,2.4849066506213338,1.0,0.05,0.75
med,32,11,2.4849066506213338,1.0,0.05,0.75
med,32,12,2.4849066506213338,1.0,0.09583333333333334,0.7458333333333333
med,32,13,2.4849066506213338,2.0,0.058333333333333334,0.7916666666666666
med,32,14,2.4849066506213338,3.0,0.125,0.725
med,32,15,2.4849066506213338,4.0,0.0375,0.8125
med,32,16,2.4849066506213338,5.0,0.05,0.85
med,32,17,11.513045457770904,5.0,0.2,0.7
med,32,18,11.513045457770904,5.0,0.15,0.75
med,32,19,11.513145440773878,5.0,0.06666666666666667,0.8333333333333334
med,32,20,11.513145440773878,5.0,0.1,0.8
med,32,21,11.513155438524384,5.0,0.06666666666666667,0.8333333333333334
med,32,22,11.513165436174935,5.0,0.06666666666666667,0.8333333333333334
med,32,23,11.513175433725536,5.0,0.05,0.85
med,32,24,11.513185431176186,5.0,0.05,0.85
med,32,25,11.513185431176186,5.0,0.13333333333333333,0.8666666666666667
med,32,26,11.513285400185875,5.0,0.15,0.85
med,32,27,11.513295396537208,5.0,0.1,0.9
med,32,28,11.513305392788613,5.0,0.06666666666666667,0.8333333333333334
med,32,29,11.513315388940095,5.0,0.06666666666666667,0.8333333333333334
med,32,30,11.513325384991655,5.0,0.1,0.9
med,32,31,11.513325384991655,5.0,0.13333333333333333,0.7666666666666667
med,32,32,11.513335380943294,5.0,0.2,0.8
med,32,33,11.513345376795016,5.0,0.06666666666666667,0.8333333333333334
med,32,34,11.513345376795016,5.0,0.1,0.9
med,32,35,11.513345376795016,5.0,0.15,0.95
med,32,36,11.514344457723743,5.0,0.3,0.8
med,32,37,11.514344457723743,5.0,0.15,0.95
med,32,38,11.514444310939599,5.0,0.15,0.95
med,32,39,11.514454295712818,5.0,0.2,1.0
med,33,0,-18.420680743952367,0.0,0.2,0.6
med,33,1,-18.420680743952367,0.0,0.18333333333333332,0.8166666666666667
med,33,2,-18.420680743952367,1.0,0.1,0.7666666666666667
